,potAbsDelta,potAbsTheta,potAbsAlpha,potAbsBeta,potAbsGamma,kurtosis,RMS,skewness,media,desvio estandar,label
25,22.42360849624446,10.265495868071001,34.63128982167596,50.45142046227367,4.215970781806332,0.10439529636323241,10.851241282291728,-0.1329287133975357,-0.23735000863029057,10.848645184534123,0.0
26,30.02531958687515,66.59255667535413,58.298716490045514,66.8704746367001,17.69507295479116,-0.10302241874745821,16.617353914233394,-0.07556813307768802,2.6738854067941054,16.40081668522094,1.0
27,15.157959557905688,9.83682383557604,11.788855970341691,47.47002741494939,2.9200417306218385,0.12115599543670408,10.742838271098515,0.19932750959237444,-1.209456962155243,10.674539239502245,1.0
28,7.639935481125988,37.41189448904407,27.83894123850813,71.67294599838341,3.136468404883021,-0.015804764858261322,13.265041789463401,-0.41824278826617367,2.405771728821509,13.045060216994537,1.0
29,13.49612005737722,187.7969878663605,173.0738085156343,60.51875978633844,4.469837480176638,-0.13125021601819897,19.269580589330584,-0.20047001528306704,2.3550299459832087,19.125129281712802,1.0
30,11.592718159961354,7.729617694495397,21.834402921046898,38.84382450545908,19.643628845749774,0.7947017142109072,11.572273162251532,0.06488413704308449,0.6271783457961663,11.555265183643838,1.0
31,11.683136744661597,13.856726671386737,26.445764735688428,37.27709729100468,12.259942502282614,0.45283397169192563,11.667057430543695,-0.25567344770016803,0.675676811698869,11.647475689338755,1.0
32,5.488206110603873,8.443565896119111,20.70605259123784,29.585921919711122,1.6986026913708099,-0.2816684900264903,7.704786828126872,-0.18565460703354006,1.0714343257246925,7.62992585498288,1.0
33,5.523257207035,28.35084067371243,25.119292660229313,60.26216896583247,5.552700429561996,0.280350009509601,13.164859026934655,0.1422953728218288,0.9618486937288592,13.129674797550582,1.0
34,3.724734339216256,10.801239129065365,99.10404257956435,35.59402075019923,4.795555380145803,0.03809295201608576,12.219506867997461,-0.0991833130678686,1.2180465040925799,12.158647573266729,1.0
35,13.609078659546082,11.724356009617148,39.20278008844292,85.34069952438162,153.7211275346728,0.43250180180777775,30.39012879780877,-0.17573532672511635,-0.41637189272709896,30.387276330634716,1.0
36,43.63167200027835,31.683839309718177,259.32442804473163,49.96491375500426,5.8869714967933735,-0.3229083565292381,16.89389031644523,0.05261100307852936,0.3023004079996928,16.891185407999203,1.0
37,10.42626445602745,13.312085953351051,37.0730122448436,43.56786854035175,3.918452154130801,-0.3724705623961655,10.647078145556653,-0.2863395910233632,1.3891350942912797,10.556068241888097,1.0
38,56.25471485031652,32.47505142774547,57.812271253194766,38.439170144079895,4.5059884705799504,0.06611720578189173,14.486691433090277,-0.22957818180811007,-0.47485901768798416,14.47890664348975,1.0
39,26.86634348075598,36.120731860533716,65.30902553791456,37.01999400355228,16.728041173226053,2.766812166108414,13.682329195378195,0.42619342226086326,1.5568394404299084,13.593468400942433,1.0
40,14.645796726487273,15.131255057179672,15.643417925431162,34.30734983958021,3.4907745143325806,0.5425444425727295,9.09817685193674,0.3020559167965097,0.6837576929262107,9.07244715864919,1.0
41,4.858235981836083,19.29069772418047,47.95427419613527,37.91849753608136,2.0939757855617946,-0.07308826025364645,10.75298539797553,-0.22501682435178014,1.021408263072155,10.704364536449742,1.0
42,22.302648898121447,24.043079691295343,49.37871491401344,215.6251416909209,271.4529146119298,0.4640843080945327,33.82534325965871,0.1415554011102,-4.522937801225524,33.521588272037235,1.0
43,21.083160884929498,41.50237797879525,23.862311834987267,41.40193406854923,3.3026606095159203,-0.46464949525886245,11.280291281441043,-0.2863271088026714,0.11993206280701768,11.279653704545439,0.0
44,88.91557332143053,78.4352290736746,45.48035967900472,88.31345640258672,26.453183956763304,5.424016633508556,33.20476833398725,0.55847799347527,5.229614305207095,32.79036099728906,0.0
45,38401.4321263365,33462.74839962687,30156.53433395283,165702.69129023494,43039.37105836651,6.932226773338451,463.3118668445902,0.9456016788066373,68.36799209558228,458.2397883377629,0.0
46,38026.17192887626,74674.88232666845,13253.27586014485,12243.707202121961,5563.225713493127,2.0437158091868826,527.0040104153315,0.02782100321552834,-86.0080883884006,519.9382999218426,0.0
47,6296.645785942841,9284.142298422312,11316.180519465037,6203.569836430116,852.6421181938758,4.066657358489732,305.20320036358584,1.5665013796197471,42.562339561574504,302.2208476647836,0.0
48,1173.7470940383932,536.6728428833846,574.9936137344373,274.1616652652383,197.9372998085841,12.029983689953275,191.30474620034602,2.0763402696678175,-39.25169040999836,187.23464080862934,0.0
49,220.55890639058316,51.00172904100787,49.989926460852736,47.54372924756647,10.566767494219665,0.007490965062161514,19.814972421865715,-0.0629917471930119,0.5496334300084271,19.80734800956241,0.0
50,462.67679596344595,107.1720826644214,45.8392049384744,55.339215478428976,24.202209139047916,0.5976271301194549,23.5666057810889,-0.6559147840288815,-3.99781187712213,23.22503839041809,0.0
51,202.05933540910115,90.94343096807265,35.787078713996806,37.680339689269424,9.736159835207081,0.04035534523683815,18.96857507745823,0.16772447240863433,-3.529590665950485,18.637296751406968,0.0
52,104.82317983996151,58.342602967076076,39.38384652868509,18.004026844219844,10.164476406397146,-0.08720896169797943,14.740885792184095,-0.18251346677834696,-0.10100445082416476,14.740539747211722,0.0
53,86.23589841556525,304.3207800620184,108.7531658622263,51.458061717201346,12.96596588947777,0.09066078708981617,22.569887438864114,-0.5357988626677974,-2.6099318962155698,22.41847618595235,0.0
54,89.78933895058567,90.90411997830117,43.171530500405055,142.6735291374123,83.21765224957328,3.3590709859643493,25.54401273836537,0.46667140971549415,-0.9844421892693513,25.525035952056147,0.0
55,78.59981238973089,250.28994941166422,102.79780068967655,32.63007935374238,15.543842442706106,2.551173338154385,22.555952497280234,-1.0788449719549238,2.370940191076527,22.430997206319212,0.0
56,171.7633707674741,270.2764935409375,70.79602040163776,145.52100428641953,8.859349910388138,0.24995224674394212,22.97603006338869,-0.1157565336899885,-1.623264829789827,22.918616205305856,0.0
57,72.09426646759371,120.74596895245091,74.22115186688744,64.26451577858309,10.36705301497316,-0.3246614571249471,18.460163635599635,0.015986773689705108,-1.5815909278738862,18.39228674172905,0.0
